ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,note
MOWI.OL,2025-11-18,217.2,40.58,-5.59,-1.0185,219.2443,-0.93,22.02,17.04,24.72,NEUTRAL,0.0,3.0,0.0,MODERATE,
NAS.OL,2025-11-18,15.01,40.82,-5.03,-0.0059,15.7922,-4.95,12.0,48.33,35.62,NEUTRAL,0.0,1.75,0.0,LOW,
GJF.OL,2025-11-18,272.8,41.42,-6.26,0.223,280.784,-2.84,25.41,45.43,33.85,NEUTRAL,0.0,3.0,0.0,MODERATE,
BMA.OL,2025-11-18,13.7,41.81,-4.64,0.0388,15.0,-8.67,16.85,75.51,38.46,NEUTRAL,0.0,1.75,0.0,LOW,
SPIR.OL,2025-11-18,6.5,41.96,0.0,0.0165,7.071,-8.08,31.15,39.37,47.68,NEUTRAL,0.0,5.0,0.0,HIGH,
KIT.OL,2025-11-18,65.2,42.42,-3.97,-1.1867,64.336,1.34,27.05,22.29,19.49,NEUTRAL,0.0,3.0,0.0,MODERATE,
MOBA.OL,2025-11-18,13.2,42.56,-5.3,-0.0211,13.902,-5.05,15.49,42.15,35.73,NEUTRAL,0.0,1.75,0.0,LOW,
SALM.OL,2025-11-18,563.0,43.11,-4.38,-2.9064,570.6,-1.33,23.1,41.97,30.41,NEUTRAL,0.0,3.0,0.0,MODERATE,
JIN.OL,2025-11-18,5.74,43.27,-1.34,0.0006,6.0256,-4.74,11.55,38.41,37.63,NEUTRAL,0.0,1.75,0.0,LOW,
AMSC.OL,2025-11-18,1.476,43.67,0.0,0.0005,1.4814,-0.36,15.74,,41.3,NEUTRAL,0.0,1.75,0.0,LOW,
DNB.OL,2025-11-18,260.6,44.27,-7.02,0.4049,266.648,-2.27,17.29,50.12,39.47,NEUTRAL,0.0,1.75,0.0,LOW,
SDSD.OL,2025-11-18,1.825,44.3,-13.99,0.0007,1.8349,-0.54,49.16,75.22,32.22,NEUTRAL,0.0,5.0,0.0,HIGH,
HAVI.OL,2025-11-18,1.21,44.33,-2.75,0.0064,1.2811,-5.55,26.74,41.92,41.33,NEUTRAL,0.0,3.0,0.0,MODERATE,
PCIB.OL,2025-11-18,0.289,44.39,4.69,0.0052,0.3262,-11.4,8.08,39.27,56.4,NEUTRAL,0.0,1.75,0.0,LOW,
ATEA.OL,2025-11-18,143.3,44.67,-5.42,-0.6659,142.933,0.26,16.06,31.33,29.89,NEUTRAL,0.0,1.75,0.0,LOW,
AKVA.OL,2025-11-18,90.0,44.81,-1.59,-0.1578,92.8191,-3.04,38.23,40.38,44.18,NEUTRAL,0.0,5.0,0.0,HIGH,
NONG.OL,2025-11-18,137.56,44.9,-9.84,0.0551,139.4888,-1.38,13.13,51.97,41.37,NEUTRAL,0.0,1.75,0.0,LOW,
YAR.OL,2025-11-18,364.4,45.05,-4.32,0.0711,370.502,-1.65,11.44,39.29,39.74,NEUTRAL,0.0,1.75,0.0,LOW,
SUBC.OL,2025-11-18,186.1,45.36,-4.53,0.8352,192.3083,-3.23,17.09,42.27,43.63,NEUTRAL,0.0,1.75,0.0,LOW,
STB.OL,2025-11-18,155.8,45.44,-8.9,-0.2571,155.616,0.12,14.6,64.13,32.87,NEUTRAL,0.0,1.75,0.0,LOW,
GSF.OL,2025-11-18,67.5,45.95,-1.07,0.0609,68.999,-2.17,18.75,36.02,45.45,NEUTRAL,0.0,1.75,0.0,LOW,
WWIB.OL,2025-11-18,472.0,46.13,-11.03,-0.2432,477.83,-1.22,13.46,52.08,38.51,NEUTRAL,0.0,1.75,0.0,LOW,
WWI.OL,2025-11-18,505.0,46.18,-11.6,-0.0319,510.06,-0.99,14.61,59.63,37.99,NEUTRAL,0.0,1.75,0.0,LOW,
BOR.OL,2025-11-18,17.55,46.77,0.0,-0.028,17.778,-1.28,17.06,49.37,40.3,NEUTRAL,0.0,1.75,0.0,LOW,
SEAPT.OL,2025-11-05,0.14,46.93,0.0,0.0001,0.1416,-1.1,15.57,,40.34,NEUTRAL,0.0,1.75,0.0,LOW,
PRS.OL,2025-11-18,3.21,47.23,-6.61,0.0244,3.3529,-4.26,21.89,71.29,44.59,NEUTRAL,0.0,3.0,0.0,MODERATE,
BWLPG.OL,2025-11-18,132.2,47.45,-5.25,0.3603,138.338,-4.44,18.21,46.96,47.0,NEUTRAL,0.0,1.75,0.0,LOW,
TRE.OL,2025-11-18,34.0,47.64,-4.84,0.1448,35.38,-3.9,20.66,49.12,44.27,NEUTRAL,0.0,3.0,0.0,MODERATE,
IOX.OL,2025-11-18,1.228,47.67,8.62,-0.0012,1.3078,-6.1,18.75,67.37,52.86,NEUTRAL,0.0,1.75,0.0,LOW,
POL.OL,2025-11-18,51.0,47.78,-3.41,0.2205,53.18,-4.1,33.23,48.83,47.75,NEUTRAL,0.0,5.0,0.0,HIGH,
EQNR.OL,2025-11-18,241.7,47.81,-6.78,0.1183,243.4062,-0.7,8.86,48.36,43.51,NEUTRAL,0.0,1.75,0.0,LOW,
RING.OL,2025-11-18,382.95,47.93,-1.62,0.325,387.419,-1.15,33.5,33.89,49.37,NEUTRAL,0.0,5.0,0.0,HIGH,
EIOF.OL,2025-11-18,12.6,48.03,-1.04,0.0345,12.874,-2.13,17.58,70.55,48.42,NEUTRAL,0.0,1.75,0.0,LOW,
GENT.OL,2025-11-18,54.8,48.17,-2.67,-0.0635,55.176,-0.68,19.62,30.65,45.32,NEUTRAL,0.0,1.75,0.0,LOW,
SKUE.OL,2025-11-18,315.0,48.44,-1.5,0.1807,317.863,-0.9,14.77,27.12,54.65,NEUTRAL,0.0,1.75,0.0,LOW,
ASA.OL,2025-11-18,7.404,48.7,0.0,0.0273,7.5682,-2.17,8.75,55.58,54.8,NEUTRAL,0.0,1.75,0.0,LOW,
NHY.OL,2025-11-18,70.02,49.73,-10.07,0.1704,68.8532,1.69,19.96,66.98,39.6,NEUTRAL,0.0,1.75,0.0,LOW,
ORK.OL,2025-11-18,104.2,49.76,-7.87,0.3775,104.984,-0.75,26.45,42.66,51.18,NEUTRAL,0.0,3.0,0.0,MODERATE,
IDEX.OL,2025-11-18,2.95,49.93,-2.26,0.0102,2.961,-0.37,22.69,53.38,50.86,NEUTRAL,0.0,3.0,0.0,MODERATE,
ENH.OL,2025-11-18,8.0,50.12,-3.64,0.0182,8.0924,-1.14,13.91,49.36,52.77,NEUTRAL,0.0,1.75,0.0,LOW,
VENDA.OL,2025-10-27,358.0,50.75,5.92,1.4362,370.772,-3.44,16.19,54.26,65.64,NEUTRAL,0.0,1.75,0.0,LOW,
VAR.OL,2025-11-18,32.98,51.04,-10.96,0.0675,32.5885,1.2,18.5,69.05,41.7,NEUTRAL,0.0,1.75,0.0,LOW,
MEDI.OL,2025-11-18,252.0,51.1,8.39,-2.518,245.18,2.78,16.71,64.87,53.39,NEUTRAL,0.0,1.75,0.0,LOW,
KOA.OL,2025-11-18,1.716,51.79,-11.79,0.0026,1.6808,2.09,31.55,42.04,48.62,NEUTRAL,0.0,5.0,0.0,HIGH,
BWO.OL,2025-11-18,36.2875,51.89,-7.27,0.0811,36.0898,0.55,13.21,59.47,54.16,NEUTRAL,0.0,1.75,0.0,LOW,
SWON.OL,2025-11-18,102.48,52.01,-5.04,0.6181,102.4036,0.07,17.93,61.9,53.6,NEUTRAL,0.0,1.75,0.0,LOW,
SBO.OL,2025-11-18,33.65,52.15,7.84,0.1132,34.364,-2.08,20.57,32.73,68.07,NEUTRAL,0.0,3.0,0.0,MODERATE,
AKSO.OL,2025-11-18,30.1,52.47,-7.34,0.0904,29.344,2.58,28.41,84.7,44.75,NEUTRAL,0.0,3.0,0.0,MODERATE,
TIETO.OL,2025-11-18,207.0,53.06,-2.85,-1.3561,193.9314,6.74,35.49,42.54,35.1,NEUTRAL,0.0,5.0,0.0,HIGH,
HELG.OL,2025-11-18,176.9,53.3,0.0,0.8148,175.092,1.03,10.71,38.25,60.26,NEUTRAL,0.0,1.75,0.0,LOW,
PYRUM.OL,2025-11-18,333.0,53.45,0.0,1.504,329.94,0.93,28.77,64.07,55.58,NEUTRAL,0.0,3.0,0.0,MODERATE,
ODFB.OL,2025-11-18,119.6,53.62,-11.04,0.3573,117.72,1.6,22.95,86.87,47.01,NEUTRAL,0.0,3.0,0.0,MODERATE,
SOAG.OL,2025-11-18,445.0,53.8,3.13,-0.1885,439.167,1.33,24.61,65.85,59.1,NEUTRAL,0.0,3.0,0.0,MODERATE,
AFK.OL,2025-11-18,134.5,53.95,2.64,0.1675,132.24,1.71,9.32,75.55,57.02,NEUTRAL,0.0,1.75,0.0,LOW,
ODF.OL,2025-11-18,122.4,54.0,-12.18,0.4152,120.468,1.6,21.15,73.11,48.12,NEUTRAL,0.0,3.0,0.0,MODERATE,
ELK.OL,2025-11-18,26.82,54.57,3.16,0.0512,26.4768,1.3,17.5,52.52,66.55,NEUTRAL,0.0,1.75,0.0,LOW,
GOD.OL,2025-11-18,9.24,55.76,-3.86,0.0285,9.018,2.46,18.04,81.73,56.93,NEUTRAL,0.0,1.75,0.0,LOW,
ODL.OL,2025-11-18,79.7,56.02,-2.96,0.0819,77.2945,3.11,14.25,48.58,58.55,NEUTRAL,0.0,1.75,0.0,LOW,
HSHP.OL,2025-11-18,82.6,56.18,-1.22,0.6154,81.8945,0.86,16.41,63.27,62.19,NEUTRAL,0.0,1.75,0.0,LOW,
AKER.OL,2025-11-18,784.0,56.64,-11.42,0.7725,744.3779,5.32,36.88,69.77,42.62,NEUTRAL,0.0,5.0,0.0,HIGH,
VEI.OL,2025-11-18,162.2,56.68,-6.81,0.565,159.068,1.97,21.65,50.29,57.03,NEUTRAL,0.0,3.0,0.0,MODERATE,
AFG.OL,2025-11-18,172.0,57.42,-11.31,0.9824,166.1241,3.54,15.31,63.21,58.15,NEUTRAL,0.0,1.75,0.0,LOW,
PHO.OL,2025-11-18,59.2,57.55,-7.07,0.4694,56.942,3.97,28.36,62.57,57.8,NEUTRAL,0.0,3.0,0.0,MODERATE,
2020.OL,2025-11-18,141.4,58.65,-1.77,0.4637,139.056,1.69,13.68,56.42,64.61,NEUTRAL,0.0,1.75,0.0,LOW,
WAWI.OL,2025-11-18,86.65,60.52,-3.74,1.081,85.117,1.8,25.67,80.52,68.16,NEUTRAL,0.0,3.0,0.0,MODERATE,
DOFG.OL,2025-11-18,98.75,61.66,-7.43,0.9322,95.0661,3.88,28.5,75.42,60.62,NEUTRAL,0.0,3.0,0.0,MODERATE,
SOGN.OL,2025-11-18,271.95,62.41,-4.03,1.9168,257.726,5.52,31.28,70.95,66.93,NEUTRAL,0.0,5.0,0.0,HIGH,
FRO.OL,2025-11-18,256.4,62.42,-2.77,1.0492,235.4528,8.9,14.67,53.85,65.95,NEUTRAL,0.0,1.75,0.0,LOW,
VVL.OL,2025-11-18,390.0,62.69,5.47,1.0657,377.48,3.32,19.62,79.71,76.2,NEUTRAL,0.0,1.75,0.0,LOW,
MELG.OL,2025-11-18,179.0,62.72,-3.92,0.61,172.1152,4.0,18.82,66.13,64.56,NEUTRAL,0.0,1.75,0.0,LOW,
CLCO.OL,2025-11-18,98.4,64.61,-4.65,-0.3128,92.444,6.44,10.51,36.76,56.69,NEUTRAL,0.0,1.75,0.0,LOW,
AURG.OL,2025-11-18,252.0,64.63,9.23,0.3873,242.109,4.09,14.59,25.32,77.19,NEUTRAL,0.0,1.75,0.0,LOW,
DNO.OL,2025-11-18,15.14,64.64,-8.89,0.2226,14.1042,7.34,29.1,79.77,67.07,NEUTRAL,0.0,3.0,0.0,MODERATE,
ABG.OL,2025-11-18,7.4,64.86,-12.54,0.0374,7.0254,5.33,28.63,65.09,64.36,NEUTRAL,0.0,3.0,0.0,MODERATE,
FLNG.OL,,,,,,,,,,,,,,,,download_failed_or_insufficient_data
