# oslo-screener report=report_2026-09-22T194529Z.csv schema=oslo_screener.health.v1 snapshot_id=2848682a165848f186a58dba0d04d017 data_fetch_started=2026-09-22T19:44:36Z data_fetch_completed=2026-09-22T19:45:29Z generated_at=2026-09-22T19:45:29Z expected_session=2026-09-22 universe_count=202 coverage_policy=per_stock min_coverage_ratio=0.0049504950495049506 status=degraded market_data_as_of=2026-09-22
# columns=ticker,date,source_latest_date,last_valid_ohlc_date,data_status,note,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,snapshot_id
ticker,date,source_latest_date,last_valid_ohlc_date,data_status,note,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,snapshot_id
EQVA.OL,2026-09-22,2026-09-22,2026-09-22,current,,2.89,40.29,0.91,-0.015,3.079,-6.14,17.81,20.82,35.98,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
LSG.OL,2026-09-22,2026-09-22,2026-09-22,current,,41.4,40.47,5.25,-0.4462,42.5052,-2.6,16.81,22.04,32.84,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
ARR.OL,2026-09-22,2026-09-22,2026-09-22,current,,5.5,40.72,-2.43,-0.0218,5.6932,-3.39,23.43,42.37,31.53,NEUTRAL,0.0,3.0,0.0,MODERATE,2848682a165848f186a58dba0d04d017
NKR.OL,2026-09-22,2026-09-22,2026-09-22,current,,14.15,41.54,-5.78,-0.022,14.651,-3.42,11.53,54.04,33.77,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
PHO.OL,2026-09-22,2026-09-22,2026-09-22,current,,51.8,41.73,-5.29,-0.0428,53.954,-3.99,12.71,31.55,41.61,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
CRNA.OL,2026-09-22,2026-09-22,2026-09-22,current,,10.48,42.07,-3.06,-0.3878,10.2898,1.85,40.83,58.4,25.2,NEUTRAL,0.0,5.0,0.0,HIGH,2848682a165848f186a58dba0d04d017
PUBLI.OL,2026-09-22,2026-09-22,2026-09-22,current,,17.65,42.21,-4.45,-0.0191,18.6959,-5.59,10.31,23.4,41.33,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
MGN.OL,2026-09-22,2026-09-22,2026-09-22,current,,21.1,42.41,9.03,-0.0865,22.444,-5.99,11.32,53.81,47.36,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
EPR.OL,2026-09-22,2026-09-22,2026-09-22,current,,84.2,42.68,1.84,-0.3578,85.692,-1.74,27.85,18.49,46.92,NEUTRAL,0.0,3.0,0.0,MODERATE,2848682a165848f186a58dba0d04d017
SCANA.OL,2026-09-22,2026-09-22,2026-09-22,current,,1.4,42.94,2.74,-0.0026,1.4364,-2.53,9.16,40.74,40.56,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
ITERA.OL,2026-09-22,2026-09-22,2026-09-22,current,,5.92,43.06,-1.09,0.0012,6.2628,-5.47,20.27,20.81,40.91,NEUTRAL,0.0,3.0,0.0,MODERATE,2848682a165848f186a58dba0d04d017
MOWI.OL,2026-09-22,2026-09-22,2026-09-22,current,,196.7,43.61,4.93,-1.2692,200.3128,-1.8,18.67,40.98,37.19,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
ENTRA.OL,2026-09-22,2026-09-22,2026-09-22,current,,101.4,43.62,0.94,-0.0647,104.556,-3.02,36.33,14.69,49.25,NEUTRAL,0.0,5.0,0.0,HIGH,2848682a165848f186a58dba0d04d017
