# oslo-screener report=report_2026-09-18T110923Z.csv schema=oslo_screener.health.v1 snapshot_id=6891aa4d18cf46119ecb819f325d5fdd data_fetch_started=2026-09-18T11:08:27Z data_fetch_completed=2026-09-18T11:09:23Z generated_at=2026-09-18T11:09:23Z expected_session=2026-09-17 universe_count=202 min_coverage_ratio=0.9 status=blocked market_data_as_of=2026-09-17
# columns=ticker,date,source_latest_date,last_valid_ohlc_date,data_status,note,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,snapshot_id
ticker,date,source_latest_date,last_valid_ohlc_date,data_status,note,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,snapshot_id
HELG.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
HEX.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
HPUR.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
HSHP.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
HSPG.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
HUNT.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
HYPRO.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
IDEX.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
INIFY.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
ININ.OL,2026-09-16,2026-09-16,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
IOX.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
ITERA.OL,2026-09-16,2026-09-16,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
IWS.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
JAREN.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
JIN.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
KCC.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
KID.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
KIT.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
KOA.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
KOG.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
KOMPL.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
LIFE.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
LINK.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
LSG.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
MEDI.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
MELG.OL,2026-09-16,2026-09-16,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
MGN.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
MING.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
MORG.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
MOWI.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
MPCC.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
MULTI.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
NAPA.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
NAS.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
NAVA.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
NEL.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
NEXT.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
NHY.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
NKR.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
NOD.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
NOL.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
NOM.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
NONG.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
NORBT.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
NORCO.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
NRC.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
NSKOG.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
NYKD.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
ODF.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
