# oslo-screener report=report_2026-09-25T200139Z.csv schema=oslo_screener.health.v1 snapshot_id=5a4c4ece52904638afc79edafd5c3566 data_fetch_started=2026-09-25T20:01:05Z data_fetch_completed=2026-09-25T20:01:39Z generated_at=2026-09-25T20:01:39Z expected_session=2026-09-25 universe_count=202 coverage_policy=per_stock min_coverage_ratio=0.0049504950495049506 status=degraded market_data_as_of=2026-09-25
# columns=ticker,date,source_latest_date,last_valid_ohlc_date,data_status,note,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,snapshot_id
ticker,date,source_latest_date,last_valid_ohlc_date,data_status,note,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,snapshot_id
HEX.OL,2026-09-25,2026-09-25,2026-09-25,current,,12.44,43.8,-2.06,-0.0826,12.678,-1.88,21.14,36.25,37.37,NEUTRAL,0.0,3.0,0.0,MODERATE,5a4c4ece52904638afc79edafd5c3566
BORR.OL,2026-09-25,2026-09-25,2026-09-25,current,,39.97,43.81,-5.89,-0.0704,40.4398,-1.16,14.01,65.43,34.38,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
BOUV.OL,2026-09-25,2026-09-25,2026-09-25,current,,46.65,43.82,1.06,-0.3582,46.92,-0.58,16.79,30.55,35.86,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
BRG.OL,2026-09-25,2026-09-25,2026-09-25,current,,149.8,44.08,0.0,0.1966,155.456,-3.64,27.99,30.88,50.27,NEUTRAL,0.0,3.0,0.0,MODERATE,5a4c4ece52904638afc79edafd5c3566
AKAST.OL,2026-09-25,2026-09-25,2026-09-25,current,,12.92,44.15,-2.36,-0.0651,13.0573,-1.05,18.27,31.29,35.22,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
DFENS.OL,2026-09-25,2026-09-25,2026-09-25,current,,14.4,44.42,5.24,-0.0139,15.119,-4.76,11.9,37.56,46.24,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
ELO.OL,2026-09-25,2026-09-25,2026-09-25,current,,35.55,44.84,-1.2,-0.0956,36.162,-1.69,12.06,42.75,35.94,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
JIN.OL,2026-09-25,2026-09-25,2026-09-25,current,,6.48,44.87,-7.79,-0.0484,6.514,-0.52,30.78,70.18,36.98,NEUTRAL,0.0,5.0,0.0,HIGH,5a4c4ece52904638afc79edafd5c3566
ELK.OL,2026-09-25,2026-09-25,2026-09-25,current,,34.0,45.11,-3.96,-0.2336,33.6468,1.05,14.22,43.81,30.61,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
BIEN.OL,2026-09-25,2026-09-25,2026-09-25,current,,144.0,45.48,0.0,-0.2965,145.1,-0.76,17.59,0.5,42.94,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
