# oslo-screener report=latest.csv schema=oslo_screener.health.v1 snapshot_id=553dd909723b41b5ade1eb0d07f40ea3 data_fetch_started=2026-09-09T06:49:56Z data_fetch_completed=2026-09-09T06:50:25Z generated_at=2026-09-09T06:50:25Z expected_session=2026-09-08 universe_count=202 min_coverage_ratio=0.9 status=blocked market_data_as_of=2026-09-07
# columns=ticker,date,source_latest_date,last_valid_ohlc_date,data_status,note,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,snapshot_id
ticker,date,source_latest_date,last_valid_ohlc_date,data_status,note,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,snapshot_id
HBC.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
HELG.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
HERMA.OL,2026-09-08,2026-09-08,2026-09-07,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
HEX.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
HGSB.OL,2026-09-08,2026-09-08,2026-09-07,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
HPUR.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
HSHP.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
HSPG.OL,2026-09-04,2026-09-04,2026-09-04,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
HUNT.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
HYPRO.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
IDEX.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
INIFY.OL,2026-09-04,2026-09-04,2026-09-04,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
ININ.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
IOX.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
ITERA.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
IWS.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
JAREN.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
JIN.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
KCC.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
KID.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
KIT.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
KMAR.OL,2026-09-08,2026-09-08,2026-09-07,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
KOA.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
KOG.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
KOMPL.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
LIFE.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
LINK.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
LSG.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
MEDI.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
MELG.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
MGN.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
MING.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
MORG.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
MORLD.OL,2026-09-08,2026-09-08,2026-09-07,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
MOWI.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
MPCC.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
MULTI.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
